"id","studentId","stats","avatar","weekChlId","knowledgeLvl","weekChlScore","weekChlWinner"
1188,4038,"{""c"":[0,0,0,0,0.57],""m"":[[2.66,19,1,20],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[1.08,2.75,9,5],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1.8,2,22,5]],""g"":[[4.52,113,48,140],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20489}","f65176362",493,4,"0.00",0
1189,4041,"{""c"":[0.29,0.29,0.57],""m"":[[0.4,20,0,20],[7.09,98,3,101],[20.7,279,1,280]],""t"":[[0,0,0,0],[0,0,0,0],[16.54,13.75,13,17]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20475}","w63060003",NULL,2,"0.00",0
1190,4042,"{""c"":[1],""m"":[[1.2,120,4,124]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20460}","w63060003",NULL,1,"0.00",0
1192,4044,"{""c"":[1],""m"":[[5.26,58,2,60]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20459}","w63060003",NULL,1,"0.00",0
1193,4045,"{""c"":[1],""m"":[[0,20,0,20]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20459}","w63060003",NULL,4,"0.00",0
1195,4047,"{""c"":[0,0.15,0.15,0,0.14,0.43],""m"":[[3.64,13,9,20],[5.46,39,1,40],[0,0,0,0],[0,0,0,0],[0,0,0,0],[7,25,8,30,0.28]],""t"":[[1.44,3.5,6,5],[7.94,10.25,23,15],[2.88,3.25,41,8],[0,0,0,0],[2.41,3.5,6,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20497}","o73086623",714,4,"0.00",0
1197,4048,"{""c"":[0.43,0,0,0.29,1],""m"":[[2.68,166,7,173],[0,0,0,0],[0,0,0,0],[3.25,25,0,25],[13.72,196,4,200]],""t"":[[0,8,8,10],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20486}","647730003",780,4,"0.00",0
1198,4049,"{""c"":[1],""m"":[[0.38,19,1,20]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20459}","w63060003",NULL,2,"0.00",0
1199,4050,"{""c"":[1],""m"":[[7.73,77,3,80]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20459}","w63060003",NULL,1,"0.00",0
1200,4051,"{""c"":[0,0.43,0.43,0,0.14],""m"":[[28.52,502,2,504],[23.34,389,4,393],[43.5,725,0,725],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[2.88,4.5,2,5],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20491}","612222004",758,4,"0.00",0
1201,4052,"{""c"":[0.29,0.57,0,1],""m"":[[7.2,80,0,80],[17.18,195,5,200],[0,0,0,0],[2,38,2,40]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20479}","w63060003",NULL,2,"0.00",0
1202,4053,"{""c"":[0.86,1,0.86,0.57,0.58,0.14,0.86],""m"":[[243.71,4703,77,4776],[533.66,10389,254,10628],[116.62,2209,96,2296],[39.6,728,19,747],[23.25,465,10,475],[5.8,116,1,117],[8.65,173,4,177,0.05]],""t"":[[0,0.5,11,3],[6.64,13.25,25,18],[3.6,5,0,5],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""d"":20501}","g47250973",818,4,"0.00",0
1203,4054,"{""c"":[1],""m"":[[1.04,13,7,15]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20459}","w63060003",NULL,2,"0.00",0
1204,4055,"{""c"":[0.29,0.14,0.14,0.86],""m"":[[7.52,81,9,90],[6.88,74,8,80],[3,30,0,30],[5.12,64,8,70]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20481}","w63060003",NULL,3,"0.00",0
1205,4057,"{""c"":[0.43,0.14,0.57,0.57],""m"":[[3.18,53,9,60],[2.28,38,2,40],[3.48,118,2,120],[1.2,20,0,20]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20482}","w63060003",NULL,4,"0.00",0
1206,4058,"{""c"":[0.29,0,0.14,0,0,0,0.86],""m"":[[9.8,98,2,100],[0,0,0,0],[4,40,0,40],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[20.22,219,1,220,0.09]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0]],""d"":20501}","w63060003",766,2,"0.00",0
1207,4059,"{""c"":[0,0,0.86],""m"":[[0,0,0,0],[0,0,0,0],[40.48,193,10,200]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[6.12,34,6,39]],""d"":20474}","o15761023",691,3,"0.00",0
1208,4060,"{""c"":[0,0,0.72],""m"":[[0,0,0,0],[0,0,0,0],[24.18,65,5,70]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20475}","o687700b3",691,3,"0.00",0
1209,4061,"{""c"":[0.72,0,0,0,0.57],""m"":[[56.67,942,21,962],[0,0,0,0],[0,0,0,0],[0,0,0,0],[10.1,202,9,210]],""t"":[[2.7,9.5,32,15],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[2.56,64,80,101],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20489}","q41151003",493,4,"0.00",0
1210,4062,"{""c"":[1],""m"":[[4.68,36,6,40]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20459}","w63060003",NULL,1,"0.00",0
1211,4063,"{""c"":[0.86,0.15,0.14,0.57],""m"":[[63.4,301,6,307],[23.16,57,3,60],[23.12,68,2,70],[14.96,44,1,45]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20482}","025168033",576,3,"0.00",0
1212,4064,"{""c"":[0,0.57,0.29,0,0.14,0.72],""m"":[[5.32,19,2,20],[5.32,163,6,167],[12.77,271,11,280],[0,0,0,0],[0,0,0,0],[19.18,81,22,100,0.37]],""t"":[[3.24,6.75,13,10],[9.98,9,4,10],[6.59,6.5,6,8],[0,0,0,0],[3.37,4.25,3,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20497}","0687630a3",714,4,"0.00",0
1213,4065,"{""c"":[0,0.01,0.01,0,0.14,0.86],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[8.4,30,0,30]],""t"":[[5.59,8.5,6,10],[0,0,0,0],[0,0,0,0],[0,0,0,0],[3.37,4.25,3,5],[0,0,4,1]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20494}","183184093",714,4,"0.00",0
1214,4066,"{""c"":[0.86],""m"":[[6.88,91,1,92]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20461}","w63060003",NULL,3,"0.00",0
1215,4068,"{""c"":[1],""m"":[[1.7,17,8,20]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20459}","w63060003",NULL,2,"0.00",0
1216,4069,"{""c"":[1],""m"":[[9.53,99,1,100]],""t"":[[21.97,15.75,20,20]],""g"":[[8.32,32,5,36]],""d"":20459}","w63060003",NULL,1,"0.00",0
1217,4070,"{""c"":[1],""m"":[[1.6,16,7,20]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20459}","w63060003",NULL,2,"0.00",0
1218,4071,"{""c"":[0,0.01,0.14,0,0,0.57],""m"":[[11.15,77,8,85],[0,0,0,0],[2.21,84,6,90],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","e58486093",785,4,"0.00",0
1219,4072,"{""c"":[1],""m"":[[3.4,38,3,40]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20459}","w63060003",NULL,2,"0.00",0
1220,4073,"{""c"":[0.57,0,0,0.57],""m"":[[13.35,176,4,180],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","w63060003",785,4,"0.00",0
1221,4074,"{""c"":[1],""m"":[[18.26,117,6,120]],""t"":[[7.86,7.5,13,10]],""g"":[[17.42,67,9,72]],""d"":20460}","w63060003",NULL,1,"0.00",0
1222,4075,"{""c"":[0,0.29,0.28,0,0.15,0.86],""m"":[[9.54,54,7,60],[7.23,31,5,35],[8.85,123,5,128],[0,0,0,0],[9.72,72,3,75],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[6.64,9.25,3,10]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0.8,20,1,21]],""d"":20495}","w63060003",785,4,"0.00",0
1223,4076,"{""c"":[0.29,0,0.42,0.29,0,0,1],""m"":[[3.64,7,41,20],[0,0,0,0],[6.76,82,79,110],[15.08,29,82,55],[0,0,0,0,0],[0,0,0,0,0],[44.75,311,488,410,0.17]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0]],""d"":20501}","w63060003",NULL,3,"0.00",0
1224,4077,"{""c"":[0.43,0.57,0.43,0.29,0.86],""m"":[[5.32,78,2,80],[5.67,31,7,35],[4.67,17,7,23],[6.23,27,6,30],[0,0,0,0]],""t"":[[0,0,0,0],[0.87,4.75,62,16],[1.23,4.75,47,13],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[2.32,58,35,78],[0.56,14,6,19],[0,0,0,0]],""d"":20486}","w63060003",818,4,"0.00",0
1225,4078,"{""c"":[1],""m"":[[5.17,47,30,60]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20459}","w63060003",NULL,1,"0.00",0
1226,4079,"{""c"":[0.57,0.29,1],""m"":[[15.48,86,22,100],[32.55,127,3,130],[56.79,230,11,239]],""t"":[[11.88,17.75,9,20],[0,0,0,0],[15.6,16.25,26,22]],""g"":[[0,0,0,0],[0,0,0,0],[3.8,95,8,99]],""d"":20474}","w63060003",NULL,4,"0.00",0
1229,4082,"{""c"":[0,0.29,0.42,0.14,0.15,0.86],""m"":[[9.83,56,9,60],[35,493,8,500],[32.14,398,21,416],[12.96,48,2,50],[11.07,41,0,41],[34.5,170,6,176]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[3.13,5.5,24,10]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0.68,17,4,21]],""d"":20496}","4181147a3",785,4,"0.00",0
1230,4083,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",NULL,0,"0.00",0
1233,4086,"{""c"":[0.29,0,0.14,0.71],""m"":[[3.9,39,1,40],[0,0,0,0],[2,20,0,20],[2,20,0,20]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20481}","w63060003",NULL,2,"0.00",0
1234,4087,"{""c"":[0.43,0,0.14,0.29,0.57,0.01,0.86],""m"":[[1.72,172,9,180],[0,0,0,0],[11.41,112,3,115],[2.83,43,9,50],[4.72,102,32,115],[0,0,0,0],[3.7,55,0,55,0.07]],""t"":[[0,0,0,0],[0,0,0,0],[6.55,5,0,5],[0,0,0,0],[12.44,11.25,15,15],[0,0,0,0],[13.1,10,0,10,1.31]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[5.98,23,1,24,0.26]],""d"":20501}","409069a96",824,1,"0.00",0
1235,4088,"{""c"":[0.43,0.14],""m"":[[12.94,137,3,140],[3.9,39,1,40]],""t"":[[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0]],""d"":20471}","w63060003",NULL,2,"0.00",0
1236,4089,"{""c"":[0,0.14,0.72],""m"":[[0,0,0,0],[0,20,0,20],[31.22,56,20,70]],""t"":[[0,0,0,0],[0,0,8,1],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20474}","w63060003",691,3,"0.00",0
1237,4090,"{""c"":[0.29,0.42,0.42,0,0,0.86],""m"":[[0.6,12,10,20],[1.38,44,25,60],[6.89,104,21,120],[0,0,0,0],[0,0,0,0],[0.32,16,5,20]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20494}","w63060003",NULL,2,"0.00",0
1238,4092,"{""c"":[0.43,0.15,0.29,0.29,0,0,1],""m"":[[7.5,79,1,80],[9.6,96,4,100],[8.9,89,1,90],[70.33,709,15,723],[0,0,0,0,0],[0,0,0,0,0],[14.1,157,3,160,0.09]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[3.78,3.75,5,5],[0,0,0,0,0],[0,0,0,0,0],[0.83,1,3,5,0.83]],""g"":[[3.85,35,2,37],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[3.74,34,0,34,0.11]],""d"":20501}","w63060003",766,2,"7.00",0
1240,4094,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",NULL,4,"0.00",0
1241,4095,"{""c"":[0,0,0.72],""m"":[[0,0,0,0],[0,0,0,0],[6.8,20,0,20]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20474}","p61063703",691,3,"0.00",0
1242,4096,"{""c"":[0.29,0.71],""m"":[[3.2,40,0,40],[2.4,30,0,30]],""t"":[[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0]],""d"":20467}","w63060003",NULL,2,"0.00",0
1243,4097,"{""c"":[0.71,0,0.14,0,0.43,1],""m"":[[8.28,119,16,131],[0,0,0,0],[1.28,16,4,20],[0,0,0,0],[6.46,95,8,100],[3.2,40,0,40]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","w63060003",NULL,2,"0.00",0
1244,4098,"{""c"":[1,0.43,0.57,0,0.29,0.86],""m"":[[84.58,412,22,429],[38.27,175,7,182],[10.78,46,2,48],[0,0,0,0],[26.73,99,2,101],[7,25,5,30]],""t"":[[4.81,7.75,25,11],[0,0,0,0],[11.95,10.5,84,18],[0,0,0,0],[3.85,4.5,2,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20494}","001062023",714,4,"0.00",0
1245,4099,"{""c"":[0.29,0,0.57,0.57,0.71,0.86],""m"":[[7.76,97,4,100],[0,0,0,0],[20.9,490,60,530],[15.63,170,36,193],[15.53,160,39,181],[35.44,543,47,579,0.05]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20498}","w63060003",NULL,2,"0.00",0
1246,4100,"{""c"":[0,0.14,0.15],""m"":[[0,0,0,0],[3.4,10,0,10],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[18.72,104,36,120],[9.72,54,9,59]],""d"":20478}","w63060003",691,3,"0.00",0
1247,4101,"{""c"":[0,0,0.58],""m"":[[0,40,0,40],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[9.54,53,14,61]],""d"":20475}","418076c46",691,3,"0.00",0
1249,4103,"{""c"":[0.86,0.29],""m"":[[324.28,1103,30,1132],[174.76,514,10,524]],""t"":[[3.25,3.25,14,6],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0]],""d"":20470}","q23114b43",576,3,"0.00",0
1250,4104,"{""c"":[0,0,0.72],""m"":[[0,0,0,0],[0,0,0,0],[0,19,1,20]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20474}","w63060003",691,3,"0.00",0
1251,4105,"{""c"":[0,0.43,0.29,0,0.14,0.86],""m"":[[16.07,73,5,78],[5.18,37,3,40],[4.76,37,3,40],[0,0,0,0],[10.53,33,2,35],[0,0,0,0]],""t"":[[4.32,6.5,17,10],[6.98,6.75,13,10],[4.14,4.75,15,8],[0,0,0,0],[2.41,3.5,6,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","g06662023",714,4,"0.00",0
1254,4107,"{""c"":[0.57,0.14,0,0,0.29,0.58],""m"":[[3,55,0,55],[0.2,20,0,20],[0,0,0,0],[0,0,0,0],[4.33,174,6,180],[4.79,99,3,100]],""t"":[[0,0,0,0],[6.55,5,0,5],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20496}","o53574b33",824,1,"0.00",0
1255,4108,"{""c"":[0,0,0.58,0,0.14,0.86],""m"":[[0,0,0,0],[0,0,0,0],[43.45,114,24,130],[0,0,0,0],[1.52,19,1,20],[7.04,36,4,40]],""t"":[[0,0,0,0],[0,0,0,0],[0,0.25,83,9],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[33.3,185,138,250],[0,0,0,0],[0,0,0,0],[8.64,48,99,85]],""d"":20496}","v65625425",691,3,"0.00",0
1256,4109,"{""c"":[0,0.29,0.29,0,0.14,0.57],""m"":[[4.48,16,4,20],[5.32,38,3,40],[0,0,0,0],[0,0,0,0],[0,0,0,0],[8.12,29,1,30]],""t"":[[4.27,7,12,10],[5.78,6.5,15,10],[10.86,9.5,12,12],[0,0,0,0],[3.85,4.5,2,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20496}","085470726",714,4,"0.00",0
1257,4110,"{""c"":[1],""m"":[[4,40,0,40]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20459}","w63060003",NULL,1,"0.00",0
1258,4112,"{""c"":[0.57,0.14,0,0,0,0.29,1],""m"":[[47.46,546,6,552],[0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[18.7,232,5,237,0.08],[10.3,109,1,110,0.09]],""t"":[[0,0,0,0],[3.32,4.5,2,5],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[0,0,0,0,0],[1.98,18,4,20,0.11],[0,0,0,0,0]],""d"":20501}","o84013796",766,2,"0.00",0
1259,4113,"{""c"":[0,0,0.58],""m"":[[0,0,0,0],[0,0,0,0],[0,20,0,20]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20475}","w63060123",691,3,"0.00",0
1260,4114,"{""c"":[0,0.14,0.72],""m"":[[0,0,0,0],[0,20,0,20],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20473}","p03162043",691,3,"0.00",0
1261,4115,"{""c"":[0,0.57,0.29,0,0.14,0.86],""m"":[[89.82,392,22,413],[18.44,84,17,100],[5.04,38,3,40],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[4.32,8,9,10],[8.95,8.5,6,10],[6.83,6.5,6,8],[0,0,0,0],[4.33,4.75,1,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","645360822",714,4,"0.00",1
1265,4116,"{""c"":[0,0.29,0.43,0,0.14,0.72],""m"":[[4.2,15,7,20],[5.32,38,3,40],[4.48,56,5,60],[0,0,0,0],[0,20,0,20],[7.28,26,6,30]],""t"":[[4.38,8,12,10],[6.62,9.75,18,14],[7.39,7.75,21,13],[0,0,0,0],[3.61,4.25,3,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","p43062023",714,4,"0.00",0
1267,4118,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",NULL,5,"0.00",0
1268,4119,"{""c"":[0,0.71],""m"":[[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0]],""d"":20466}","w63060003",690,1,"0.00",0
1269,3138,"{""c"":[0.29,0.71],""m"":[[5.2,40,0,40],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0]],""g"":[[3.9,15,0,15],[0,0,0,0]],""d"":20466}","w63060003",690,1,"0.00",0
1271,4120,"{""c"":[0,0.29,0.15,0,0,0.57],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[7,25,5,30]],""t"":[[2.16,4,4,5],[9.67,11.5,14,15],[2.41,2.75,1,3],[0,0,0,0],[0,0,0,0],[3.61,4.25,3,5]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20496}","618074042",714,4,"0.00",0
1272,4121,"{""c"":[0,0.3,0.43,0.15,0,0.43],""m"":[[0,0,0,0],[8.48,106,1,107],[33.68,416,13,428],[15.64,46,4,49],[0,0,0,0],[4.4,55,0,55,0.08]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,21,18,30],[3.06,17,10,21],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20497}","p700620c3",784,3,"0.00",0
1273,4122,"{""c"":[0,0,0.72],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20473}","w63060003",691,3,"0.00",0
1274,4125,"{""c"":[0,0.43,0.71,0.86,0.43],""m"":[[0,0,0,0],[54.43,472,25,491],[109.3,890,21,909],[161.7,1599,85,1646],[140.5,1405,9,1414]],""t"":[[0,0,0,0],[2.84,1,0,1],[10.99,6.75,139,16],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20492}","w63060003",691,3,"0.00",0
1275,4126,"{""c"":[0,0.58,0.29,0,0.14,0.43],""m"":[[0,0,0,0],[9.52,53,8,60],[0,0,0,0],[0,0,0,0],[0,0,0,0],[7,25,5,30,0.28]],""t"":[[2.88,4.5,2,5],[8.79,11.75,13,15],[5.15,5.75,9,8],[0,0,0,0],[3.85,4.5,2,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20497}","g63362156",714,4,"0.00",0
1276,4127,"{""c"":[0,0.14,0.43],""m"":[[0,0,0,0],[10.96,28,4,30],[34.2,80,11,90]],""t"":[[0,0,0,0],[0,0,0,0],[2.84,1.5,37,6]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20478}","o41084093",691,3,"0.00",0
1277,4136,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",NULL,0,"0.00",0
1278,4141,"{""c"":[0,0.43,0.15,0,0.14,0.86],""m"":[[4.2,15,5,20],[74.74,333,34,360],[0,20,0,20],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[2.64,6,16,10],[6.2,7.25,11,10],[0.96,1.25,7,3],[0,0,0,0],[3.61,4.25,3,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20493}","x63060933",714,4,"0.00",0
1281,4144,"{""c"":[0],""m"":[[0,0,0,0]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20485}","g04773b23",789,3,"0.00",0
1282,4145,"{""c"":[0.57,0.3,0.71,0.01,0.72,0.29],""m"":[[197.1,730,24,751],[23.79,91,5,95],[47.31,494,42,526],[0,0,0,0],[23.62,231,14,241],[5.88,98,2,100]],""t"":[[0,0,0,0],[0,0,0,0],[2.88,3.25,27,7],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[1.2,30,34,48],[4.32,108,47,143],[0,0,0,0],[7.24,181,18,190],[1.36,34,7,38]],""d"":20499}","w03040983",639,4,"0.00",0
1283,4146,"{""c"":[0.86,0.29],""m"":[[231.58,2592,47,2632],[4.4,55,0,55]],""t"":[[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0]],""d"":20470}","c09060046",576,3,"0.00",0
